#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BCB78D
#Date Time: 2025-07-19 19:36:32.886.555.610
#Sample rate: 4074.98Hz
#Samples: 16384
#Trigger: Source: Trigger 1 Condition: Rising
#Channel 1: Range: 1 V/div Offset: -8 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: -8 V Sample Mode: Average
#Math 1: Function: C2 - C1


Time (s),Channel 1 (V),Channel 2 (V),Math 1 (V)
-1.359759650306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.359514250306749,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.359268850306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.359023450306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-1.358778050306749,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.358532650306749,8.082963857669037,8.070411829002106,-0.01255202866693139
-1.358287250306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.358041850306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.357796450306749,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.357551050306748,8.081150802797973,8.070411829002106,-0.01073897379586697
-1.357305650306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.357060250306748,8.081150802797973,8.069504804523865,-0.01164599827410839
-1.356814850306749,8.081150802797973,8.069504804523865,-0.01164599827410839
-1.356569450306748,8.081150802797973,8.069504804523865,-0.01164599827410839
-1.356324050306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.356078650306749,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.355833250306749,8.08387038510457,8.072225877958587,-0.01164450714598253
-1.355587850306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.355342450306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.355097050306749,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.354851650306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.354606250306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.354360850306749,8.082057330233505,8.072225877958587,-0.009831452274918107
-1.354115450306749,8.080244275362441,8.069504804523865,-0.01073947083857618
-1.353870050306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.353624650306748,8.081150802797973,8.070411829002106,-0.01073897379586697
-1.353379250306749,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.353133850306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.352888450306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.352643050306749,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.352397650306749,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.352152250306748,8.082963857669037,8.069504804523865,-0.01345905314517282
-1.351906850306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.351661450306749,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.351416050306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.351170650306748,8.081150802797973,8.069504804523865,-0.01164599827410839
-1.350925250306748,8.081150802797973,8.069504804523865,-0.01164599827410839
-1.350679850306749,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.350434450306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.350189050306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.349943650306749,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.349698250306749,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.349452850306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.349207450306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.348962050306748,8.081150802797973,8.071318853480347,-0.009831949317625543
-1.348716650306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.348471250306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.348225850306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.347980450306749,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.347735050306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-1.347489650306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.347244250306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.346998850306748,8.081150802797973,8.070411829002106,-0.01073897379586697
-1.346753450306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.346508050306748,8.081150802797973,8.071318853480347,-0.009831949317625543
-1.346262650306749,8.082057330233505,8.072225877958587,-0.009831452274918107
-1.346017250306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.345771850306748,8.082057330233505,8.072225877958587,-0.009831452274918107
-1.345526450306748,8.082057330233505,8.072225877958587,-0.009831452274918107
-1.345281050306748,8.08387038510457,8.07403992691507,-0.00983045818949968
-1.345035650306748,8.08387038510457,8.07403992691507,-0.00983045818949968
-1.344790250306748,8.082963857669037,8.073132902436829,-0.009830955232208893
