#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BCB78D
#Date Time: 2025-07-19 19:26:01.219.048.350
#Sample rate: 3200Hz
#Samples: 16384
#Trigger: Source: Trigger 1 Condition: Rising
#Channel 1: Range: 1 V/div Offset: -8 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: -8 V Sample Mode: Average
#Math 1: Function: C2 - C1


Time (s),Channel 1 (V),Channel 2 (V),Math 1 (V)
2.1384375,8.09293565945989,8.077668024828034,-0.0152676346318561
2.13875,8.09293565945989,8.077668024828034,-0.0152676346318561
2.1390625,8.09293565945989,8.076761000349792,-0.01617465911009752
2.139375,8.093842186895422,8.076761000349792,-0.01708118654562973
2.1396875,8.093842186895422,8.077668024828034,-0.01617416206738831
2.14,8.09293565945989,8.076761000349792,-0.01617465911009752
2.1403125,8.093842186895422,8.078575049306275,-0.01526713758914688
2.140625,8.093842186895422,8.076761000349792,-0.01708118654562973
2.1409375,8.09293565945989,8.077668024828034,-0.0152676346318561
2.14125,8.09293565945989,8.076761000349792,-0.01617465911009752
2.1415625,8.09293565945989,8.077668024828034,-0.0152676346318561
2.141875,8.09293565945989,8.077668024828034,-0.0152676346318561
2.1421875,8.09293565945989,8.077668024828034,-0.0152676346318561
2.1425,8.09293565945989,8.076761000349792,-0.01617465911009752
2.1428125,8.09293565945989,8.077668024828034,-0.0152676346318561
2.143125,8.09293565945989,8.077668024828034,-0.0152676346318561
2.1434375,8.092029132024358,8.076761000349792,-0.01526813167456531
2.14375,8.092029132024358,8.076761000349792,-0.01526813167456531
2.1440625,8.09293565945989,8.077668024828034,-0.0152676346318561
2.144375,8.092029132024358,8.076761000349792,-0.01526813167456531
2.1446875,8.091122604588826,8.076761000349792,-0.0143616042390331
2.145,8.091122604588826,8.076761000349792,-0.0143616042390331
2.1453125,8.091122604588826,8.076761000349792,-0.0143616042390331
2.145625,8.092029132024358,8.077668024828034,-0.01436110719632389
2.1459375,8.091122604588826,8.076761000349792,-0.0143616042390331
2.14625,8.091122604588826,8.077668024828034,-0.01345457976079167
2.1465625,8.092029132024358,8.076761000349792,-0.01526813167456531
2.146875,8.091122604588826,8.077668024828034,-0.01345457976079167
2.1471875,8.091122604588826,8.077668024828034,-0.01345457976079167
2.1475,8.091122604588826,8.077668024828034,-0.01345457976079167
2.1478125,8.092029132024358,8.077668024828034,-0.01436110719632389
2.148125,8.092029132024358,8.077668024828034,-0.01436110719632389
2.1484375,8.091122604588826,8.077668024828034,-0.01345457976079167
2.14875,8.091122604588826,8.076761000349792,-0.0143616042390331
2.1490625,8.091122604588826,8.076761000349792,-0.0143616042390331
2.149375,8.092029132024358,8.077668024828034,-0.01436110719632389
2.1496875,8.092029132024358,8.076761000349792,-0.01526813167456531
2.15,8.092029132024358,8.076761000349792,-0.01526813167456531
2.1503125,8.091122604588826,8.076761000349792,-0.0143616042390331
2.150625,8.092029132024358,8.076761000349792,-0.01526813167456531
2.1509375,8.092029132024358,8.078575049306275,-0.01345408271808246
2.15125,8.091122604588826,8.077668024828034,-0.01345457976079167
2.1515625,8.091122604588826,8.077668024828034,-0.01345457976079167
2.151875,8.091122604588826,8.077668024828034,-0.01345457976079167
2.1521875,8.091122604588826,8.076761000349792,-0.0143616042390331
2.1525,8.092029132024358,8.076761000349792,-0.01526813167456531
2.1528125,8.092029132024358,8.076761000349792,-0.01526813167456531
2.153125,8.091122604588826,8.076761000349792,-0.0143616042390331
2.1534375,8.092029132024358,8.077668024828034,-0.01436110719632389
2.15375,8.092029132024358,8.076761000349792,-0.01526813167456531
2.1540625,8.09293565945989,8.077668024828034,-0.0152676346318561
2.154375,8.092029132024358,8.076761000349792,-0.01526813167456531
2.1546875,8.092029132024358,8.076761000349792,-0.01526813167456531
2.155,8.092029132024358,8.076761000349792,-0.01526813167456531
2.1553125,8.09293565945989,8.076761000349792,-0.01617465911009752
2.155625,8.092029132024358,8.076761000349792,-0.01526813167456531
2.1559375,8.092029132024358,8.075853975871553,-0.01617515615280496
2.15625,8.09293565945989,8.077668024828034,-0.0152676346318561
2.1565625,8.092029132024358,8.076761000349792,-0.01526813167456531
2.156875,8.092029132024358,8.076761000349792,-0.01526813167456531
2.1571875,8.092029132024358,8.076761000349792,-0.01526813167456531
2.1575,8.09293565945989,8.076761000349792,-0.01617465911009752
2.1578125,8.09293565945989,8.076761000349792,-0.01617465911009752
2.158125,8.09293565945989,8.076761000349792,-0.01617465911009752
2.1584375,8.09293565945989,8.076761000349792,-0.01617465911009752
2.15875,8.09293565945989,8.077668024828034,-0.0152676346318561
2.1590625,8.092029132024358,8.077668024828034,-0.01436110719632389
2.159375,8.09293565945989,8.077668024828034,-0.0152676346318561
2.1596875,8.09293565945989,8.076761000349792,-0.01617465911009752
2.16,8.09293565945989,8.076761000349792,-0.01617465911009752
2.1603125,8.09293565945989,8.077668024828034,-0.0152676346318561
2.160625,8.092029132024358,8.077668024828034,-0.01436110719632389
2.1609375,8.092029132024358,8.077668024828034,-0.01436110719632389
2.16125,8.092029132024358,8.077668024828034,-0.01436110719632389
2.1615625,8.092029132024358,8.077668024828034,-0.01436110719632389
2.161875,8.091122604588826,8.076761000349792,-0.0143616042390331
2.1621875,8.092029132024358,8.075853975871553,-0.01617515615280496
2.1625,8.092029132024358,8.075853975871553,-0.01617515615280496
2.1628125,8.092029132024358,8.076761000349792,-0.01526813167456531
2.163125,8.09293565945989,8.076761000349792,-0.01617465911009752
2.1634375,8.09293565945989,8.076761000349792,-0.01617465911009752
2.16375,8.093842186895422,8.076761000349792,-0.01708118654562973
2.1640625,8.093842186895422,8.077668024828034,-0.01617416206738831
2.164375,8.09293565945989,8.076761000349792,-0.01617465911009752
2.1646875,8.09293565945989,8.077668024828034,-0.0152676346318561
2.165,8.09293565945989,8.077668024828034,-0.0152676346318561
2.1653125,8.09293565945989,8.076761000349792,-0.01617465911009752
2.165625,8.092029132024358,8.076761000349792,-0.01526813167456531
2.1659375,8.092029132024358,8.076761000349792,-0.01526813167456531
2.16625,8.092029132024358,8.076761000349792,-0.01526813167456531
2.1665625,8.092029132024358,8.076761000349792,-0.01526813167456531
2.166875,8.09293565945989,8.077668024828034,-0.0152676346318561
2.1671875,8.09293565945989,8.077668024828034,-0.0152676346318561
2.1675,8.092029132024358,8.076761000349792,-0.01526813167456531
2.1678125,8.092029132024358,8.077668024828034,-0.01436110719632389
2.168125,8.09293565945989,8.077668024828034,-0.0152676346318561
2.1684375,8.09293565945989,8.076761000349792,-0.01617465911009752
2.16875,8.092029132024358,8.076761000349792,-0.01526813167456531
2.1690625,8.092029132024358,8.076761000349792,-0.01526813167456531
2.169375,8.09293565945989,8.077668024828034,-0.0152676346318561
2.1696875,8.09293565945989,8.076761000349792,-0.01617465911009752
2.17,8.092029132024358,8.076761000349792,-0.01526813167456531
2.1703125,8.09293565945989,8.076761000349792,-0.01617465911009752
2.170625,8.092029132024358,8.075853975871553,-0.01617515615280496
2.1709375,8.092029132024358,8.076761000349792,-0.01526813167456531
2.17125,8.09293565945989,8.076761000349792,-0.01617465911009752
2.1715625,8.09293565945989,8.076761000349792,-0.01617465911009752
2.171875,8.09293565945989,8.076761000349792,-0.01617465911009752
2.1721875,8.093842186895422,8.077668024828034,-0.01617416206738831
2.1725,8.092029132024358,8.076761000349792,-0.01526813167456531
2.1728125,8.093842186895422,8.076761000349792,-0.01708118654562973
2.173125,8.09293565945989,8.076761000349792,-0.01617465911009752
2.1734375,8.093842186895422,8.077668024828034,-0.01617416206738831
2.17375,8.09293565945989,8.077668024828034,-0.0152676346318561
2.1740625,8.09293565945989,8.077668024828034,-0.0152676346318561
2.174375,8.09293565945989,8.077668024828034,-0.0152676346318561
2.1746875,8.093842186895422,8.077668024828034,-0.01617416206738831
2.175,8.093842186895422,8.077668024828034,-0.01617416206738831
2.1753125,8.09293565945989,8.075853975871553,-0.01708168358833717
2.175625,8.093842186895422,8.076761000349792,-0.01708118654562973
2.1759375,8.09293565945989,8.077668024828034,-0.0152676346318561
2.17625,8.09293565945989,8.077668024828034,-0.0152676346318561
2.1765625,8.09293565945989,8.077668024828034,-0.0152676346318561
2.176875,8.093842186895422,8.077668024828034,-0.01617416206738831
2.1771875,8.093842186895422,8.076761000349792,-0.01708118654562973
2.1775,8.09293565945989,8.076761000349792,-0.01617465911009752
2.1778125,8.093842186895422,8.076761000349792,-0.01708118654562973
2.178125,8.093842186895422,8.076761000349792,-0.01708118654562973
2.1784375,8.09293565945989,8.075853975871553,-0.01708168358833717
2.17875,8.093842186895422,8.076761000349792,-0.01708118654562973
2.1790625,8.093842186895422,8.076761000349792,-0.01708118654562973
2.179375,8.09293565945989,8.075853975871553,-0.01708168358833717
2.1796875,8.09293565945989,8.075853975871553,-0.01708168358833717
2.18,8.093842186895422,8.076761000349792,-0.01708118654562973
2.1803125,8.093842186895422,8.076761000349792,-0.01708118654562973
2.180625,8.09293565945989,8.076761000349792,-0.01617465911009752
2.1809375,8.09293565945989,8.076761000349792,-0.01617465911009752
2.18125,8.093842186895422,8.076761000349792,-0.01708118654562973
2.1815625,8.093842186895422,8.076761000349792,-0.01708118654562973
2.181875,8.09293565945989,8.076761000349792,-0.01617465911009752
2.1821875,8.093842186895422,8.076761000349792,-0.01708118654562973
2.1825,8.09293565945989,8.077668024828034,-0.0152676346318561
2.1828125,8.09293565945989,8.076761000349792,-0.01617465911009752
2.183125,8.09293565945989,8.075853975871553,-0.01708168358833717
2.1834375,8.09293565945989,8.075853975871553,-0.01708168358833717
2.18375,8.09293565945989,8.075853975871553,-0.01708168358833717
2.1840625,8.09293565945989,8.075853975871553,-0.01708168358833717
2.184375,8.09293565945989,8.075853975871553,-0.01708168358833717
2.1846875,8.09293565945989,8.076761000349792,-0.01617465911009752
2.185,8.093842186895422,8.075853975871553,-0.01798821102386938
2.1853125,8.093842186895422,8.076761000349792,-0.01708118654562973
2.185625,8.093842186895422,8.076761000349792,-0.01708118654562973
2.1859375,8.09293565945989,8.076761000349792,-0.01617465911009752
2.18625,8.093842186895422,8.075853975871553,-0.01798821102386938
2.1865625,8.09293565945989,8.075853975871553,-0.01708168358833717
2.186875,8.09293565945989,8.075853975871553,-0.01708168358833717
2.1871875,8.09293565945989,8.075853975871553,-0.01708168358833717
2.1875,8.09293565945989,8.075853975871553,-0.01708168358833717
2.1878125,8.093842186895422,8.076761000349792,-0.01708118654562973
2.188125,8.09293565945989,8.075853975871553,-0.01708168358833717
